"source","target","weight"
"MAD2L1","PRC1",0.802
"ASPM","MAD2L1",0.812
"KNL1","MAD2L1",0.815
"CKS2","MAD2L1",0.82
"MAD2L1","UBE2T",0.838
"MAD2L1","NUSAP1",0.847
"CENPK","MAD2L1",0.848
"MAD2L1","ZWILCH",0.852
"CDC45","MAD2L1",0.862
"MAD2L1","TPX2",0.863
"CDKN3","MAD2L1",0.87
"MAD2L1","RRM2",0.883
"MAD2L1","SGO2",0.883
"MAD2L1","TOP2A",0.89
"MAD2L1","PTTG1",0.891
"CENPN","MAD2L1",0.899
"MAD2L1","ZWINT",0.899
"MAD2L1","TYMS",0.9
"KIF20A","MAD2L1",0.913
"CENPF","MAD2L1",0.915
"KIF2C","MAD2L1",0.927
"CHEK1","MAD2L1",0.927
"MAD2L1","UBE2C",0.929
"CDCA8","MAD2L1",0.935
"MAD2L1","MELK",0.946
"MAD2L1","PBK",0.952
"BIRC5","MAD2L1",0.981
"CCNA2","MAD2L1",0.988
"CDK1","MAD2L1",0.992
"MAD2L1","TTK",0.995
"MAD2L1","NEK2",0.999
"BUB1","MAD2L1",0.999
"CDC20","MAD2L1",0.999
"BUB3","MAD2L1",0.999
"MAF","NFE2L3",0.905
"FOSB","MAF",0.812
"EP300","MAF",0.729
"MAF","TP53",0.731
"FOS","MAF",0.998
"MAF","RUNX2",0.855
"JUN","MAF",0.993
"MAGED2","TP53",0.75
"GNAL","MAGED2",0.748
"MAL2","TPD52",0.948
"EP300","MAML2",0.95
"ANK3","MAML2",0.747
"ANK2","MAML2",0.745
"INMT","MAOA",0.93
"ALDH2","MAOA",0.982
"HNMT","MAOA",0.948
"ADH1B","MAOA",0.946
"AOC3","MAOA",0.959
"ADH1C","MAOA",0.936
"ALDH3B2","MAOA",0.941
"ALDH3A2","MAOA",0.957
"MAP3K1","TOX3",0.838
"KRAS","MAP3K1",0.953
"MAP3K1","TP53",0.866
"MAP3K1","MRAS",0.934
"JUN","MAP3K1",0.872
"MAP3K1","PTEN",0.712
"LSP1","MAP3K1",0.761
"BRCA1","MAP3K1",0.77
"HRAS","MAP3K1",0.945
"GNAI1","MAPK13",0.728
"FOSB","MAPK13",0.776
"DUSP5","MAPK13",0.799
"MAPK13","RAPGEF3",0.91
"ESR1","MAPK13",0.922
"CDKN2A","MAPK13",0.924
"FOXO1","MAPK13",0.926
"MAPK13","TP53",0.943
"FOS","MAPK13",0.958
"HSPB2","MAPK13",0.959
"JUN","MAPK13",0.968
"HERC2","MAPK6",0.888
"CDC14B","MAPK6",0.774
"CDK1","MAPK6",0.802
"JUN","MAPK6",0.846
"MARVELD2","SLC12A2",0.737
"CGN","MARVELD2",0.989
"MARVELD2","MARVELD3",0.928
"CLDN5","MARVELD2",0.774
"CLDN4","MARVELD2",0.795
"ILDR1","MARVELD2",0.863
"CLDN3","MARVELD2",0.908
"LSR","MARVELD2",0.949
"CLDN7","MARVELD2",0.964
"MARVELD2","OCLN",0.992
"MARVELD2","TJP3",0.995
"MARVELD3","TJP3",0.718
"CLDN7","MARVELD3",0.756
"CLDN3","MARVELD3",0.821
"MARVELD3","OCLN",0.89
"MARVELD2","MARVELD3",0.928
"MB","PYGM",0.81
"MB","PYGL",0.765
"LTF","MB",0.707
"CKMT2","MB",0.751
"MB","RNASE1",0.93
"MBOAT2","PEMT",0.936
"MBOAT2","SELENOI",0.949
"GPAT3","MBOAT2",0.842
"GPAM","MBOAT2",0.835
"CDS1","MBOAT2",0.945
"GPD1","MBOAT2",0.843
"MBOAT2","PLPP3",0.846
"MBOAT2","PLPP2",0.873
"MBOAT2","PLAAT3",0.909
"MBOAT2","PLPP5",0.921
"AGPAT2","MBOAT2",0.979
"LAMA4","MCAM",0.961
"MCAM","NT5E",0.802
"CDH5","MCAM",0.703
"CD34","MCAM",0.789
"MCM2","ORC6",0.949
"H4C6","MCM2",0.984
"GINS2","MCM2",0.998
"KIF23","MCM2",0.733
"KIF11","MCM2",0.848
"MCM2","MCM4",0.999
"GINS1","MCM2",0.999
"MCM2","PRC1",0.708
"CDC20","MCM2",0.733
"MAD2L1","MCM2",0.757
"ATR","MCM2",0.758
"DTL","MCM2",0.772
"EXO1","MCM2",0.786
"CDKN2A","MCM2",0.788
"CDK1","MCM2",0.805
"MCM2","TYMS",0.813
"CCNA2","MCM2",0.827
"MCM2","RRM2",0.849
"CHEK1","MCM2",0.87
"CCNB2","MCM2",0.873
"FEN1","MCM2",0.912
"MCM2","PCNA",0.939
"DBF4","MCM2",0.996
"CDC45","MCM2",0.999
"CDC7","MCM2",0.999
"MCM4","TRIP13",0.741
"MCM4","ORC6",0.987
"H4C6","MCM4",0.827
"GINS2","MCM4",0.999
"CCNB1","MCM4",0.869
"KIF23","MCM4",0.778
"KIF11","MCM4",0.874
"MCM4","PRC1",0.703
"DTL","MCM4",0.707
"MCM4","TTK",0.709
"HELLS","MCM4",0.711
"MCM4","TP53",0.722
"MCM4","TPX2",0.723
"MCM4","SMC4",0.736
"FANCD2","MCM4",0.74
"BUB1","MCM4",0.751
"ATR","MCM4",0.768
"CCNE2","MCM4",0.773
"MCM4","TOP2A",0.814
"KIF20A","MCM4",0.824
"CDK1","MCM4",0.827
"ANLN","MCM4",0.841
"MAD2L1","MCM4",0.855
"ATAD2","MCM4",0.86
"CCNB2","MCM4",0.866
"CDC20","MCM4",0.882
"CCNA2","MCM4",0.895
"EXO1","MCM4",0.896
"MCM4","RRM2",0.899
"CHEK2","MCM4",0.927
"MCM4","TYMS",0.938
"FEN1","MCM4",0.941
"MCM4","PCNA",0.965
"CHEK1","MCM4",0.978
"DBF4","MCM4",0.999
"MCM2","MCM4",0.999
"CDC45","MCM4",0.999
"CDC7","MCM4",0.999
"GINS1","MCM4",0.999
"MCUR1","MICU3",0.992
"MDK","PTPRB",0.825
"MDK","SDC1",0.825
"ALK","MDK",0.997
"MDM4","TP53",0.999
"ATM","MDM4",0.954
"MDM4","SFN",0.977
"HIPK2","MDM4",0.718
"MDM4","PTEN",0.732
"CHEK1","MDM4",0.742
"BRCA1","MDM4",0.77
"CHEK2","MDM4",0.92
"CDKN2A","MDM4",0.963
"LAMA4","ME1",0.732
"ME1","PC",0.997
"JUN","MECOM",0.734
"MECOM","RUNX1T1",0.744
"DLX2","MEIS2",0.813
"MEIS2","PBX1",0.987
"MELK","TRIP13",0.906
"AURKA","MELK",0.913
"MELK","OIP5",0.842
"MELK","RAD51AP1",0.887
"MELK","MND1",0.797
"DLGAP5","MELK",0.982
"E2F8","MELK",0.745
"MELK","NCAPG",0.936
"CCNB1","MELK",0.972
"KIF23","MELK",0.906
"KIF11","MELK",0.941
"MELK","NDC80",0.935
"CENPE","MELK",0.886
"ANLN","MELK",0.831
"MELK","NUF2",0.936
"CDCA5","MELK",0.875
"BUB1B","MELK",0.953
"CCNB2","MELK",0.975
"MAD2L1","MELK",0.946
"CENPN","MELK",0.705
"MELK","UBE2T",0.706
"KPNA2","MELK",0.719
"MELK","SPAG5",0.735
"MELK","TYMS",0.737
"EZH2","MELK",0.738
"MELK","SHCBP1",0.739
"GTSE1","MELK",0.746
"DEPDC1","MELK",0.751
"MELK","TK1",0.792
"CKS2","MELK",0.793
"MELK","NEK2",0.822
"CDKN3","MELK",0.842
"DTL","MELK",0.842
"KIF14","MELK",0.854
"KIF15","MELK",0.868
"MELK","PCLAF",0.871
"CDCA3","MELK",0.872
"CHEK1","MELK",0.873
"MELK","PTTG1",0.874
"CDC45","MELK",0.876
"HMMR","MELK",0.884
"ECT2","MELK",0.889
"MELK","PRC1",0.893
"EXO1","MELK",0.9
"CDK1","MELK",0.902
"CDCA8","MELK",0.902
"MELK","ZWINT",0.903
"MELK","MKI67",0.911
"CENPF","MELK",0.919
"KIF20A","MELK",0.929
"MELK","NUSAP1",0.93
"MELK","TTK",0.931
"MELK","RRM2",0.933
"KIF2C","MELK",0.935
"CCNA2","MELK",0.939
"ASPM","MELK",0.946
"MELK","UBE2C",0.948
"MELK","TOP2A",0.955
"CEP55","MELK",0.956
"MELK","TPX2",0.958
"MELK","PBK",0.963
"KIF4A","MELK",0.964
"CDC20","MELK",0.964
"BIRC5","MELK",0.965
"FOXM1","MELK",0.973
"BUB1","MELK",0.984
"MEOX1","MEOX2",0.83
"MEOX1","MEOX2",0.83
"MESP1","SOX17",0.802
"CEP41","MEST",0.877
"MEST","NNAT",0.719
"MEST","PLAGL1",0.871
"ETFB","METAP1D",0.888
"FBN1","MFAP4",0.909
"FBLN5","MFAP4",0.842
"MFAP4","MFAP5",0.713
"EFEMP1","MFAP4",0.784
"FBLN2","MFAP4",0.73
"FBN1","MFAP5",0.976
"FBLN5","MFAP5",0.796
"MFAP4","MFAP5",0.713
"FBLN2","MFAP5",0.777
"LIPE","MGLL",0.927
"MGLL","PALB2",0.828
"ADHFE1","MGLL",0.799
"ACSL1","MGLL",0.883
"CNR1","MGLL",0.941
"MGLL","NCEH1",0.962
"LPL","MGLL",0.967
"MGLL","PNPLA2",0.979
"MICAL2","PLXNA4",0.747
"MCUR1","MICU3",0.992
"ACKR3","MIF",0.718
"MIF","TP53",0.731
"CXCL12","MIF",0.737
"KRT7","MIF",0.76
"CXCR4","MIF",0.991
"AURKA","MKI67",0.85
"DLGAP5","MKI67",0.902
"E2F8","MKI67",0.782
"MKI67","NCAPG",0.908
"CCNB1","MKI67",0.868
"KIF23","MKI67",0.88
"KIF11","MKI67",0.931
"MKI67","NDC80",0.796
"CENPE","MKI67",0.921
"ANLN","MKI67",0.745
"MKI67","NUF2",0.759
"BUB1B","MKI67",0.932
"CCNB2","MKI67",0.87
"MELK","MKI67",0.911
"MKI67","PCLAF",0.767
"MKI67","TPX2",0.954
"BIRC5","MKI67",0.939
"BUB1","MKI67",0.963
"MKI67","SHCBP1",0.743
"MKI67","SPAG5",0.869
"KIF15","MKI67",0.935
"CDKN3","MKI67",0.707
"FOXM1","MKI67",0.91
"MKI67","UBE2C",0.916
"MKI67","RRM2",0.945
"CENPF","MKI67",0.979
"MKI67","NEK2",0.851
"KIF14","MKI67",0.894
"ASPM","MKI67",0.962
"DEPDC1","MKI67",0.705
"CDC45","MKI67",0.708
"MKI67","UHRF1",0.724
"CDCA3","MKI67",0.755
"BRCA1","MKI67",0.757
"MKI67","PBK",0.762
"GTSE1","MKI67",0.834
"MKI67","TTK",0.865
"KIF4A","MKI67",0.871
"MKI67","PRC1",0.873
"KIF2C","MKI67",0.892
"MKI67","ZWINT",0.894
"HMMR","MKI67",0.896
"CEP55","MKI67",0.904
"CDCA8","MKI67",0.923
"KIF20A","MKI67",0.925
"CCNA2","MKI67",0.93
"CDC20","MKI67",0.934
"CDK1","MKI67",0.939
"MKI67","NUSAP1",0.943
"MKI67","TOP2A",0.993
"ELL","MLLT10",0.916
"MLPH","RAB27B",0.995
"LIPE","MLXIPL",0.9
"EP300","MLXIPL",0.815
"ADIPOQ","MLXIPL",0.709
"MLXIPL","SCD",0.732
"CD34","MME",0.841
"KRT7","MME",0.804
"MME","NR3C2",0.763
"MME","SDC1",0.714
"CD9","MME",0.867
"BCL6","MME",0.926
"CD99L2","MME",0.72
"MME","NCAM1",0.858
"COL11A1","MMP11",0.732
"COL10A1","MMP11",0.812
"MMP12","MMP3",0.764
"FN1","MMP12",0.707
"DCN","MMP3",0.765
"MMP3","SERPINE1",0.877
"CDH1","MMP3",0.739
"FGF2","MMP3",0.743
"EGFR","MMP3",0.737
"ADAMTS5","MMP3",0.89
"ADAMTS3","MMP3",0.879
"MMP3","TIMP4",0.882
"CXCL10","MMP3",0.702
"MMP12","MMP3",0.764
"CXCL8","MMP3",0.821
"FN1","MMP3",0.936
"MMP3","MMP9",0.956
"MMP3","SPP1",0.997
"DCN","MMP9",0.713
"MMP9","SERPINE1",0.801
"COL1A1","MMP9",0.84
"LTF","MMP9",0.768
"LRP1","MMP9",0.889
"CCR7","MMP9",0.706
"MMP9","PXDN",0.755
"MMP9","VWF",0.805
"CDH1","MMP9",0.957
"FGF2","MMP9",0.919
"MMP9","TP53",0.838
"EGFR","MMP9",0.827
"MMP9","TIMP4",0.899
"MMP9","PPARG",0.765
"MMP3","MMP9",0.956
"CXCL10","MMP9",0.868
"CXCL8","MMP9",0.88
"CD34","MMP9",0.71
"CLU","MMP9",0.718
"FBN1","MMP9",0.746
"MMP9","PLAUR",0.772
"MMP9","SMAD4",0.724
"FN1","MMP9",0.85
"MMP9","OCLN",0.766
"MMP9","STAT1",0.727
"JUN","MMP9",0.866
"MMP9","PTEN",0.766
"MMP9","MYC",0.704
"MMP9","VIM",0.709
"CLDN5","MMP9",0.756
"MMP9","RECK",0.758
"IGF1","MMP9",0.767
"ESR1","MMP9",0.772
"CXCR4","MMP9",0.844
"CXCL12","MMP9",0.891
"MMP9","SPP1",0.947
"MMP9","SDC1",0.968
"MMRN2","USHBP1",0.754
"MMRN2","ROBO4",0.736
"MND1","OIP5",0.795
"MND1","RAD51AP1",0.857
"CCNA2","MND1",0.718
"MND1","TTK",0.728
"DTL","MND1",0.742
"MND1","MTFR2",0.768
"MND1","NDC80",0.78
"HMMR","MND1",0.785
"ASPM","MND1",0.792
"CEP55","MND1",0.794
"MELK","MND1",0.797
"KIF15","MND1",0.797
"CENPU","MND1",0.805
"CDK1","MND1",0.805
"CDC45","MND1",0.81
"MND1","RAD51C",0.811
"DLGAP5","MND1",0.816
"MND1","PBK",0.823
"MND1","NCAPG",0.824
"BUB1","MND1",0.825
"MND1","NUF2",0.829
"MAD2L1","MND1",0.837
"BRCA1","MND1",0.844
"CHEK1","MND1",0.861
"BRCA2","MND1",0.868
"EXO1","MND1",0.878
"GDPD5","MNX1",0.717
"ADCY4","MOCS1",0.812
"MOCS1","NPR2",0.818
"MOCS1","NME7",0.8
"MOCS1","NPR1",0.824
"GCH1","MOCS1",0.921
"GNG2","MRAP",0.8
"ARHGEF6","MRAS",0.908
"MRAS","PIK3CA",0.996
"MRAS","RASGRF2",0.925
"MRAS","RASA3",0.718
"LZTR1","MRAS",0.735
"MRAS","PIK3R1",0.919
"CDKN2A","MRAS",0.925
"MAP3K1","MRAS",0.934
"MRAS","NF1",0.955
"EP300","MRTFA",0.71
"MRTFA","SORD",0.865
"MRTFA","SMARCA4",0.743
"ADHFE1","MRTFA",0.955
"HSDL2","MRTFA",0.877
"FA2H","MSMO1",0.776
"FDPS","MSMO1",0.787
"HMGCR","MSMO1",0.902
"MSMO1","SQLE",0.992
"LEF1","MSX1",0.829
"MSX1","PAX9",0.983
"IRF6","MSX1",0.817
"MSX1","RUNX2",0.701
"BMP2","MSX1",0.797
"LHX6","MSX1",0.738
"MSX1","OSR2",0.873
"MT1M","MT1X",0.866
"MT1M","MT1X",0.866
"MND1","MTFR2",0.768
"BHMT2","MTHFD2",0.731
"ALDH1L1","MTHFD2",0.955
"MTHFD2","TYMS",0.994
"EPCAM","MUC1",0.92
"ERBB3","MUC1",0.76
"MUC1","TP53",0.966
"ERBB2","MUC1",0.979
"EGFR","MUC1",0.999
"EMCN","MUC1",0.79
"CD209","MUC1",0.965
"KRT7","MUC1",0.768
"FGFR3","MUC1",0.769
"KRT19","MUC1",0.775
"JUN","MUC1",0.714
"GALNT3","MUC1",0.789
"ESR1","MUC1",0.839
"EP300","MYB",0.996
"LEF1","MYB",0.856
"MYB","TP53",0.77
"MYB","TAL1",0.925
"CEBPA","MYB",0.729
"MYB","MYC",0.787
"GATA3","MYB",0.807
"AURKA","MYC",0.914
"MYC","TWIST1",0.852
"H4C6","MYC",0.95
"MYC","SOX4",0.722
"FOSB","MYC",0.712
"KLF2","MYC",0.779
"FOXA1","MYC",0.764
"MYC","PXDN",0.784
"KRAS","MYC",0.872
"CCNB1","MYC",0.872
"CDH1","MYC",0.804
"MYC","SMAD2",0.982
"E2F3","MYC",0.754
"EP300","MYC",0.999
"EPAS1","MYC",0.932
"MYC","PIK3CA",0.74
"FGF2","MYC",0.708
"LEF1","MYC",0.893
"ERBB3","MYC",0.731
"MYC","RB1",0.888
"MYC","TP53",0.997
"ERBB2","MYC",0.886
"EGFR","MYC",0.875
"CDKN2B","MYC",0.966
"ATM","MYC",0.871
"MYC","TCF7L1",0.785
"MYC","REL",0.744
"BIRC5","MYC",0.825
"FOS","MYC",0.965
"MYC","TERT",0.92
"HNRNPD","MYC",0.721
"BIN1","MYC",0.999
"EZH2","MYC",0.984
"MYB","MYC",0.787
"MYC","STAT5A",0.759
"MYC","SMAD4",0.931
"FOXM1","MYC",0.761
"MYC","SMARCA4",0.974
"FN1","MYC",0.775
"BLM","MYC",0.708
"MYC","STAT1",0.781
"KDM5B","MYC",0.966
"H2BC21","MYC",0.811
"FUBP1","MYC",0.828
"JUN","MYC",0.97
"MYC","PTEN",0.908
"MMP9","MYC",0.704
"KLF4","MYC",0.945
"FOXO1","MYC",0.774
"BRCA2","MYC",0.759
"MYC","SDC1",0.721
"MYC","RBMS3",0.715
"ALK","MYC",0.896
"IGF1","MYC",0.731
"CDK1","MYC",0.755
"BCL6","MYC",0.922
"CHEK1","MYC",0.76
"E2F5","MYC",0.822
"ESR1","MYC",0.982
"HRAS","MYC",0.871
"CDKN2A","MYC",0.998
"BRCA1","MYC",0.999
"CEBPA","MYC",0.904
"CCNE2","MYC",0.762
"KPNA2","MYC",0.701
"H2BS1","MYC",0.706
"CCNA2","MYC",0.734
"MYC","TCF7L2",0.882
"MYC","TFAP2A",0.938
"MYH11","MYH9",0.937
"MYH11","MYL9",0.986
"LMOD1","MYH11",0.951
"MYH11","RUNX1T1",0.814
"CLIC5","MYH9",0.813
"GSN","MYH9",0.713
"MYH9","WHRN",0.727
"ESPN","MYH9",0.747
"EZR","MYH9",0.914
"MYH11","MYH9",0.937
"MYH9","MYL9",0.99
"MYH9","S100A4",0.997
"MYH9","MYL9",0.99
"LMOD1","MYL9",0.844
"MYH11","MYL9",0.986
"EPCAM","MYO5B",0.75
"MYO5B","RAB3IP",0.712
"MYO5B","SPINT2",0.713
"MYO5B","STX3",0.739
"MYO5B","RAB11FIP1",0.87
"MYO5B","RAB25",0.965
"GIPC2","MYO6",0.862
"ESPN","MYO6",0.877
"FN1","MYOC",0.777
"FBN1","MYOC",0.909
"MYRIP","RAB27B",0.968
"MYRIP","SYTL1",0.903
"MZT2B","NME7",0.963
"BRCA1","MZT2B",0.9
"ASPA","NAT8L",0.977
"CCR7","NCAM1",0.732
"KRAS","NCAM1",0.735
"NCAM1","NT5E",0.734
"CD34","NCAM1",0.821
"KRT7","NCAM1",0.736
"FN1","NCAM1",0.748
"NCAM1","STAT1",0.709
"NCAM1","SDC1",0.842
"NCAM1","TIA1",0.727
"CD36","NCAM1",0.716
"MME","NCAM1",0.858
"CD99L2","NCAM1",0.72
"NCAPG","TRIP13",0.711
"AURKA","NCAPG",0.952
"NCAPG","OIP5",0.783
"NCAPG","RAD51AP1",0.911
"MND1","NCAPG",0.824
"DLGAP5","NCAPG",0.948
"EXO1","NCAPG",0.737
"NCAPG","SPAG5",0.742
"NCAPG","PCLAF",0.744
"CHEK1","NCAPG",0.775
"NCAPG","PTTG1",0.804
"CDCA3","NCAPG",0.81
"CDKN3","NCAPG",0.816
"NCAPG","NEK2",0.823
"DEPDC1","NCAPG",0.824
"DTL","NCAPG",0.83
"CDCA8","NCAPG",0.83
"NCAPG","SHCBP1",0.83
"MAD2L1","NCAPG",0.837
"FANCI","NCAPG",0.842
"CENPU","NCAPG",0.846
"GINS2","NCAPG",0.852
"NCAPG","ZWINT",0.852
"FOXM1","NCAPG",0.86
"NCAPG","UBE2C",0.86
"ECT2","NCAPG",0.865
"BIRC5","NCAPG",0.876
"CDCA5","NCAPG",0.886
"NCAPG","RRM2",0.892
"CEP55","NCAPG",0.899
"MKI67","NCAPG",0.908
"HMMR","NCAPG",0.909
"CDC45","NCAPG",0.918
"KIF15","NCAPG",0.919
"NCAPG","PBK",0.92
"CENPE","NCAPG",0.92
"NCAPG","PRC1",0.921
"KIF14","NCAPG",0.924
"CENPF","NCAPG",0.924
"NCAPG","NUF2",0.93
"NCAPG","NUSAP1",0.931
"KIF2C","NCAPG",0.933
"KIF4A","NCAPG",0.934
"MELK","NCAPG",0.936
"NCAPG","NDC80",0.949
"CDC20","NCAPG",0.949
"KIF23","NCAPG",0.949
"NCAPG","TPX2",0.949
"CCNA2","NCAPG",0.949
"BUB1B","NCAPG",0.952
"KIF20A","NCAPG",0.958
"CCNB1","NCAPG",0.962
"NCAPG","TOP2A",0.967
"CCNB2","NCAPG",0.97
"ASPM","NCAPG",0.972
"NCAPG","TTK",0.973
"KIF11","NCAPG",0.975
"BUB1","NCAPG",0.976
"CDK1","NCAPG",0.981
"NCAPG","SMC4",0.999
"MGLL","NCEH1",0.962
"NCOA1","NR3C1",0.997
"EP300","NCOA1",0.999
"NCOA1","TP53",0.826
"NCOA1","PPARG",0.999
"FOS","NCOA1",0.949
"NCOA1","NRIP1",0.759
"NCOA1","NR3C2",0.973
"JUN","NCOA1",0.965
"NCOA1","THRB",0.985
"ESR1","NCOA1",0.999
"AURKA","NDC80",0.933
"NDC80","OIP5",0.712
"MND1","NDC80",0.78
"DLGAP5","NDC80",0.957
"NCAPG","NDC80",0.949
"CCNB1","NDC80",0.981
"KIF23","NDC80",0.866
"KIF11","NDC80",0.972
"NDC80","TYMS",0.703
"EXO1","NDC80",0.72
"ESR1","NDC80",0.721
"CENPK","NDC80",0.733
"KIF14","NDC80",0.736
"NDC80","RRM2",0.745
"NDC80","TPX2",0.788
"MKI67","NDC80",0.796
"KIF4A","NDC80",0.821
"CDCA3","NDC80",0.822
"NDC80","PRC1",0.828
"NDC80","PTTG1",0.833
"HMMR","NDC80",0.835
"NDC80","ZWILCH",0.846
"CENPN","NDC80",0.852
"NDC80","SMC4",0.867
"CDKN3","NDC80",0.867
"NDC80","UBE2C",0.87
"CCNB2","NDC80",0.875
"NDC80","TOP2A",0.876
"BIRC5","NDC80",0.885
"NDC80","SPAG5",0.887
"CCNA2","NDC80",0.893
"KIF20A","NDC80",0.896
"CENPU","NDC80",0.897
"BUB3","NDC80",0.899
"KIF15","NDC80",0.9
"CDCA8","NDC80",0.907
"CEP55","NDC80",0.914
"NDC80","NUSAP1",0.918
"KIF2C","NDC80",0.934
"NDC80","PBK",0.934
"MELK","NDC80",0.935
"CDK1","NDC80",0.957
"CDC20","NDC80",0.962
"MAD2L1","NDC80",0.968
"ASPM","NDC80",0.969
"CENPE","NDC80",0.979
"NDC80","NEK2",0.985
"CENPF","NDC80",0.987
"NDC80","ZWINT",0.991
"NDC80","TTK",0.992
"BUB1B","NDC80",0.992
"KNL1","NDC80",0.995
"BUB1","NDC80",0.998
"NDC80","NUF2",0.999
"NDN","TP53",0.998
"ACKR1","NECTIN2",0.986
"NECTIN2","NECTIN3",0.999
"NECTIN2","NECTIN3",0.999
"NECTIN3","SHROOM3",0.713
"FTO","NEGR1",0.86
"KCTD15","NEGR1",0.933
"NEK2","TRIP13",0.761
"AURKA","NEK2",0.829
"DLGAP5","NEK2",0.963
"E2F8","NEK2",0.753
"NCAPG","NEK2",0.823
"CCNB1","NEK2",0.91
"KIF23","NEK2",0.793
"KIF11","NEK2",0.959
"NDC80","NEK2",0.985
"NEK2","UBE2S",0.703
"CENPE","NEK2",0.834
"ANLN","NEK2",0.787
"NEK2","NUF2",0.952
"CDCA5","NEK2",0.722
"BUB1B","NEK2",0.999
"CCNB2","NEK2",0.902
"MAD2L1","NEK2",0.999
"MELK","NEK2",0.822
"NEK2","TPX2",0.942
"BIRC5","NEK2",0.94
"BUB1","NEK2",0.932
"NEK2","SHCBP1",0.741
"NEK2","SPAG5",0.848
"KIF15","NEK2",0.823
"CDKN3","NEK2",0.722
"FOXM1","NEK2",0.803
"NEK2","UBE2C",0.923
"NEK2","RRM2",0.724
"CENPF","NEK2",0.97
"CHEK1","NEK2",0.704
"BUB3","NEK2",0.717
"FAM83D","NEK2",0.771
"NEK2","ZWINT",0.785
"NEK2","PRC1",0.791
"ECT2","NEK2",0.82
"NEK2","TTK",0.845
"DEPDC1","NEK2",0.847
"MKI67","NEK2",0.851
"KIF4A","NEK2",0.858
"HMMR","NEK2",0.87
"NEK2","PBK",0.88
"KIF14","NEK2",0.882
"NEK2","PTTG1",0.89
"CDCA8","NEK2",0.9
"NEK2","NUSAP1",0.905
"CDCA3","NEK2",0.911
"CEP55","NEK2",0.912
"ASPM","NEK2",0.916
"CDK1","NEK2",0.919
"KIF2C","NEK2",0.92
"NEK2","TOP2A",0.928
"CCNA2","NEK2",0.943
"KIF20A","NEK2",0.948
"CDC20","NEK2",0.999
"FOXA1","NF1",0.712
"KRAS","NF1",0.996
"NF1","PIK3CA",0.793
"NF1","TP53",0.88
"ERBB2","NF1",0.771
"EGFR","NF1",0.847
"ATM","NF1",0.732
"MRAS","NF1",0.955
"NF1","SMAD4",0.873
"NF1","SMARCA4",0.751
"BRCA2","NF1",0.75
"CDKN2A","NF1",0.772
"NF1","PTPN11",0.852
"NF1","PTEN",0.874
"BRCA1","NF1",0.876
"HRAS","NF1",0.994
"JUN","NFE2L3",0.727
"FOS","NFE2L3",0.77
"MAF","NFE2L3",0.905
"NHP2","WDR43",0.758
"NHP2","RPS21",0.794
"NHP2","SNRPB",0.844
"NHP2","TERT",0.999
"KIF23","NME7",0.762
"MOCS1","NME7",0.8
"NME7","RRM2",0.757
"GCH1","NME7",0.829
"ATP1B1","NME7",0.839
"CTPS1","NME7",0.94
"MZT2B","NME7",0.963
"NMNAT2","NT5E",0.969
"NMNAT2","QPRT",0.989
"MEST","NNAT",0.719
"NNAT","PLAGL1",0.705
"CAV1","NOSTRIN",0.869
"FREM1","NPNT",0.911
"NPR1","PDE3B",0.75
"NPR1","PDE11A",0.769
"NPR1","PDE2A",0.799
"NPR1","NPR2",0.949
"MOCS1","NPR1",0.824
"GCH1","NPR1",0.806
"NPR2","PDE3B",0.757
"NPR2","PDE11A",0.731
"NPR2","PDE2A",0.798
"GCH1","NPR2",0.806
"MOCS1","NPR2",0.818
"NPR1","NPR2",0.949
"ADGRD1","NPR3",0.711
"GNG2","NPY1R",0.827
"GNAI1","NPY1R",0.992
"FKBP4","NR3C1",0.996
"BCL2A1","NR3C1",0.7
"NR3C1","STAT1",0.701
"EPAS1","NR3C1",0.718
"ADRB2","NR3C1",0.727
"NR3C1","PTK6",0.74
"CEBPA","NR3C1",0.758
"NR3C1","SMAD2",0.789
"NR3C1","STAT5A",0.798
"NR3C1","RUNX2",0.827
"HSD11B1","NR3C1",0.852
"EGFR","NR3C1",0.87
"NR3C1","NRIP1",0.875
"FOXO1","NR3C1",0.89
"ESR1","NR3C1",0.896
"NR3C1","NTRK2",0.905
"EP300","NR3C1",0.914
"NR3C1","SMARCA4",0.924
"NR3C1","NR3C2",0.929
"NR3C1","TP53",0.936
"FOS","NR3C1",0.961
"JUN","NR3C1",0.961
"NCOA1","NR3C1",0.997
"FKBP4","NR3C2",0.945
"NR3C1","NR3C2",0.929
"MME","NR3C2",0.763
"HSD11B1","NR3C2",0.805
"NCOA1","NR3C2",0.973
"NR3C1","NRIP1",0.875
"FOXA1","NRIP1",0.902
"NRIP1","RORA",0.982
"EP300","NRIP1",0.88
"NRIP1","PPARG",0.854
"NCOA1","NRIP1",0.759
"JUN","NRIP1",0.793
"GATA3","NRIP1",0.889
"ESR1","NRIP1",0.999
"H4C6","NSD2",0.972
"NSD2","TP53",0.769
"ATM","NSD2",0.715
"H2AC8","NSD2",0.915
"FGFR3","NSD2",0.843
"H2BC12","NSD2",0.914
"H2BC21","NSD2",0.744
"H2AC6","NSD2",0.926
"BRCA1","NSD2",0.796
"NT5E","PDE7B",0.706
"NT5E","PDE3B",0.709
"CD9","NT5E",0.721
"NCAM1","NT5E",0.734
"FN1","NT5E",0.737
"MCAM","NT5E",0.802
